,Name,Rating,No of reviews,Product Description,ASIN,Manufacturers,Price,Description,Product url
164,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",4.3,152,"1 CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>  
2 PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>  
3 MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>  
4 HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>  
5 Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>  
",B08T1769X9 ,"Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI) ",4499,,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMTA1MTIxMjczODg4NjMzOjE2NzkzODk0MDM6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389403%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M
165,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),4.3,7733,"1 Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,<br> <br>  
2 Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis<br>; Separate laptop compartment<br> <br>  
3 Internal compartments with organizer pockets and internal divider for organization<br> <br>  
4 Closure Type: Zipper Snap; Age Range Description: Adult <br>  
5 Compartment Description: Greater Than 17 Inches; Strap Type: Chain; Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid <br>  
",,,1349, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMTA1MTIxMjczODg4NjMzOjE2NzkzODk0MDM6c3BfbXRmOjIwMTEzNzg4MTc1MTk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389403%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
166,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,3.7,115,,,,699,,https://www.amazon.in//Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-13
167,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER",4.1,8,,,,1299,,https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-14
168,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,3.9,2340,,,,849,,https://www.amazon.in//Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-15
169,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",4.1,8155,,,,398,,https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-16
170,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,4.4,5454,,,,1075,,https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-17
171,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)",3.9,715,"1 100% Polyester, High Quality, Durable and Water Resistant Fabric  
2 2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook  
3 Front storage pocket keeps smaller items neatly organized and easy to access  
4 Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects  
5 Age Range Description: Adult; Closure Type: Zipper; Special Features: Lightweight  
",,,799,,https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-18
172,ADISA Light Weight Laptop Backpack 32 Ltrs,4.0,5646,"1 Adjustable Shoulder Handles / Two Bottle holders / Padded Handle / Reflector Logo  
2 Dimensions : LxWxH- 31 x 18 x 47 cms  
3 Laptop : 15.6 inches and below (Bigger than 15.6 not recommended)  
4 No. of Compartments : 3 with full padding  
5 NOT INCLUDED : NO RAIN COVER, Laptop, Headphones & Cable (Images only for display)  
",,,499,,https://www.amazon.in//ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-19
173,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),4.0,31,,,,599,,https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1679389403&sprefix=ba%2Caps%2C283&sr=8-20
174,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.9,17,"1 Care Instructions: Wipe with Damp Cloth  
2 Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.  
3 Handcrafted with care and made up of premium quality robust material  
4 Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side  
5 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket  
6 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  
",B0BR1D4SL1 ,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India ",1800,,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMTA1MTIxMjczODg4NjMzOjE2NzkzODk0MDM6c3BfYnRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389403%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
175,"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L)",4.5,663,"1 PREMIUM MATERIAL: Made from high density water repellent polyester material. Highly smooth zippers & puller.;Compartment Description: Up To 16 Inches; Age Range Description: Adult; Style Name: Daypack Backpacks; Warranty Description: 1 Year From Date Of Purchase; Pattern Name: Solid<br>  
2 ORGANISED DESIGN: This backpack has spacious compartment with built in soft padded sleeves to protect your laptop /Tablet./Ipad. Spacious enough to hold your clothes, files, documents etc. Includes pockets for power bank, hard disk, wallet etc. Front bottom pocket for small items. Side pockets for water bottle, umbrella etc. The main zipper compartment is secured with a magnetic flap closure having small pocket inside for keys. Soft handle for better comfort.<br>  
3 ANTI- THEFT DESIGN & CAPACITY: One hidden zipper pocket equips on the back to pack your money, cards, and wallet. This invisible design increases the security of your belongings. Dimensions: 47 cms x 32 cms x 17 cms. Capacity: 32 Litres<br>  
4 USB FEATURE External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.<br>  
5 TROLLEY STRAP: The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Adjustable and padded shoulder straps make it comfortable during use.<br>  
",B09B5DMGM1 ,"Durant International. Address : GIDC Lodhika, Rajkot-360021, Gujarat. Customer Care : 9809804990 ",1989, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMTA1MTIxMjczODg4NjMzOjE2NzkzODk0MDM6c3BfYnRmOjIwMDcyMzk1NTEyNzAyOjowOjo&url=%2FArtistix-Unisex-Travel-Backpack-Repellent%2Fdp%2FB09B5DMGM1%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389403%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
176,"Targus 12.5-15.6"" Geolite Advanced TSB96201GL Backpack (Slate Grey)",4.4,156,"1 Dedicated laptop compartment with multi-fit cradle fits up to 15.6”  
2 Advanced air mesh back panel for support and comfort  
3 Adjustable and ergonomic padded shoulder straps  
4 Easy access front zippered pocket  
5 Side mesh pockets for water bottle and small accessories  
6 Integrated pass-through trolley strap system for convenient travel  
7 Lightweight, weather-resistant materials  
8 2yrs warranty  
",,,2448, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNjkyMTg4Nzg5MDI3MjE5OjE2NzkzODk0NDc6c3BfYXRmOjIwMTA3MTQwNzk2Nzk4OjowOjo&url=%2FTargus-12-5-15-6-Advanced-TSB96201GL-Backpack%2Fdp%2FB07JQJTRHY%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389447%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
177,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.2,12,"1 Care Instructions: Wipe with Damp Cloth  
2 Handcrafted with care and made up of premium quality robust material  
3 Padded anti-theft laptop compartment fits up to 15.6"" Laptop and a tablet compartment; Zipper Pocket in front along with a slip In Pocket in front; Internal Organisers with a bottle holder on the side  
4 Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Comfortable Padded shoulder straps  
5 GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  
",B0BSH4H4DB ,"Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India ",2300,,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNjkyMTg4Nzg5MDI3MjE5OjE2NzkzODk0NDc6c3BfYXRmOjIwMTEyMDk2MzE3NTk4OjowOjo&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389447%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
178,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),4.1,52288,,,,1199,,https://www.amazon.in//American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-3
179,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),4.3,9794,,,,565,,https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-4
180,Skybags Brat Black 46 Cms Casual Backpack,4.1,3770,,,,659,,https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-5
181,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,3.9,6297,,,,949,,https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-6
182,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),3.8,566,,,,499,,https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-7
183,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Medium - 30 bags/roll (Pack of 6)",4.3,30116,"1 Convenient for clean-up and garbage disposal  
2 Multifunctional use; ideal for office, hotels, household use, parties, baby diapers, and clearing pet's litter  
3 Detachable tie-tape to tie up bag after use  
4 Oxo-Biodegradable Garbage Bags for your home and kitchen  
5 Dimensions - 48 cms x 53 cms; Size: Medium  
6 Package Contents - 6 Rolls of Oxo-Biodegradable Garbage Bags; Quantity: 30 per roll; Colour: Black  
",,,339,,https://www.amazon.in//Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PN8L4/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-8
184,Half Moon 35 L Waterproof Laptop College School Office Bag Backpack for Men Women Boys Girls with 15.6 inch Padded Laptop Compartment & Rain Cover (Navy_Blue),3.9,15248,,,,689,,https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-9
185,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,3.7,6056,,,,214,,https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1679389447&sprefix=ba%2Caps%2C283&sr=8-10
186,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack,5.0,2,"1 Care Instructions: Dry Clean Only  
2 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  
3 Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch  
4 Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  
5 Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  
6 Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  
",B0BS6YGKMC ,Lookmuster ,528," Latest Stylish Backpack Laptop Backpack The Killer Louis backpack is a sleek, light bag with a young-at-heart design that's perfect for school or daily travel. Made for daily use, this bag is not oversized and is meant to carry your essentials. With its trendy looks and easy to organize design, this bag is cute and suave as well as useful, to help you complete your look. Quietly stylish and durable, it features multiple compartments to help organize your stuff. ",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNjkyMTg4Nzg5MDI3MjE5OjE2NzkzODk0NDc6c3BfbXRmOjIwMTIxNDg5NjM4NDk4OjowOjo&url=%2FLOOKMUSTER-Waterproof-Backpack-College-Business%2Fdp%2FB0BS6YGKMC%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389447%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
187,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,4.2,2237,"1 Style - Brown colour backpack for men made of PU leather for stylish office use as well as for trendy college students. Huge compartment size that can fit upto a 15 inch laptop with ease. Multiple pockets for other accessories and water bottle  
2 USB Charging - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging.  
3 Capacity: 30 liters; Weight: 650 grams; Dimensions: 30 cms x 20 cms x 44 cms (LxWxH)  
4 Material - We use highest quality of artificial leather which is durable, long lasting and tested to ensure they don't peel off in just few months. The leather is also water resistant. Inner fabric lining ensured to have a soft touch feel. We use quality zips and accessories that have a long life  
5 Warranty- 100% genuine Fur Jaden Bags, 10 days no question asked replacement guarantee from the date of delivery. 6 Month manufacturer warranty against defects only. We do not provide free Power Bank with this Bag.  
",B07P5X6NSN ,"Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028 ",889, ,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNjkyMTg4Nzg5MDI3MjE5OjE2NzkzODk0NDc6c3BfbXRmOjIwMTAwODU1MDk4NTk4OjowOjo&url=%2FFur-Jaden-resistant-Backpack-BM100_Brown%2Fdp%2FB07P5X6NSN%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389447%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
